t,y
2.9868,0.0
2.9887,0.0
2.9906,0.0
2.9925,0.0
2.9944,0.0
2.9963,0.0
2.9982,0.0
3.0001,0.0
3.002,0.0
3.0039,0.0
3.0058,0.0
3.0077,0.0
3.0096,0.0
3.0115,0.0
3.0134,0.0
3.0153,0.0
3.0172,0.0
3.0191,0.0
3.021,0.0
3.0229,0.0
3.0248,0.0
3.0267,0.0
3.0286,0.0
3.0305,0.0
3.0324,0.0
3.0343,0.0
3.0362,0.0
3.0381,0.0
3.04,0.0
3.0419,0.0
3.0438,0.0
3.0457,0.0
3.0476,0.0
3.0495,0.0
3.0514,0.0
3.0533,0.0
3.0552,0.0
3.0571,0.0
3.059,0.0
3.0609,0.0
3.0628,0.0
3.0647,0.0
3.0666,0.0
3.0685,0.0
3.0704,0.0
3.0723,0.0
3.0742,0.0
3.0761,0.0
3.078,0.0
3.0799,0.0
3.0818,0.0
3.0837,0.0
3.0856,0.0
3.0875,0.0
3.0894,0.0
3.0913,0.0
3.0932,0.0
3.0951,0.0
3.097,0.0
3.0989,0.0
3.1008,0.0
3.1027,0.0
3.1046,0.0
3.1065,0.0
3.1084,0.0
3.1103,0.0
3.1122,0.0
3.1141,0.0
3.116,0.0
3.1179,0.0
3.1198,0.0
3.1217,0.0
3.1236,0.0
3.1255,0.0
3.1274,0.0
3.1293,0.0
3.1312,0.0
3.1331,0.0
3.135,0.0
3.1369,0.0
3.1388,0.0
3.1407,0.0
3.1426,0.0
3.1445,0.0
3.1464,0.0
3.1483,0.0
3.1502,0.0
3.1521,0.0
3.154,0.0
3.1559,0.0
3.1578,0.0
3.1597,0.0
3.1616,0.0
3.1635,0.0
3.1654,0.0
3.1673,0.0
3.1692,0.0
3.1711,0.0
3.173,0.0
3.1749,0.0
3.1768,0.0
3.1787,0.0
3.1806,0.0
3.1825,0.0
3.1844,0.0
3.1863,0.0
3.1882,0.0
3.1901,0.0
3.192,0.0
3.1939,0.0
3.1958,0.0
3.1977,0.0
3.1996,0.0
3.2015,0.0
3.2034,0.0
3.2053,0.0
3.2072,0.0
3.2091,0.0
3.211,0.0
3.2129,0.0
3.2148,0.0
3.2167,0.0
3.2186,0.0
3.2205,0.0
3.2224,0.0
3.2243,0.0
3.2262,0.0
3.2281,0.0
3.23,0.0
3.2319,0.0
3.2338,0.0
3.2357,0.0
3.2376,0.0
3.2395,0.0
3.2414,0.0
3.2433,0.0
3.2452,0.0
3.2471,0.0
3.249,0.0
3.2509,0.0
3.2528,0.0
3.2547,0.0
3.2566,0.0
3.2585,0.0
3.2604,0.0
3.2623,0.0
3.2642,0.0
3.2661,0.0
3.268,0.0
3.2699,0.0
3.2718,0.0
3.2737,0.0
3.2756,0.0
3.2775,0.0
3.2794,0.0
3.2813,0.0
3.2832,0.0
3.2851,0.0
3.287,0.0
3.2889,0.0
3.2908,0.0
3.2927,0.0
3.2946,0.0
3.2965,0.0
3.2984,0.0
3.3003,0.0
3.3022,0.0
3.3041,0.0
3.306,0.0
3.3079,0.0
3.3098,0.0
3.3117,0.0
3.3136,0.0
3.3155,0.0
3.3174,0.0
3.3193,0.0
3.3212,0.0
3.3231,0.0
3.325,0.0
3.3269,0.0
3.3288,0.0
3.3307,0.0
3.3326,0.0
3.3345,0.0
3.3364,0.0
3.3383,0.0
3.3402,0.0
3.3421,0.0
3.344,0.0
3.3459,0.0
3.3478,0.0
3.3497,0.0
3.3516,5.5e-322
3.3535,1.4989596e-317
3.3554,3.72052375166e-313
3.3573,8.607760290392414e-309
3.3592,1.8563127450498417e-304
3.3611,3.731530778808443e-300
3.363,6.991941875979201e-296
3.3649,1.2211907049244338e-291
3.3668,1.988126756513443e-287
3.3687,3.017029452158198e-283
3.3706,4.2676611449372156e-279
3.3725,5.6269778736100007e-275
3.3744,6.915687897162454e-271
3.3763,7.922649863671667e-267
3.3782,8.460196299914308e-263
3.3801,8.421031976345284e-259
3.382,7.813130754929863e-255
3.3839,6.757091001292458e-251
3.3858,5.447150100187236e-247
3.3877,4.093113778364591e-243
3.3896,2.866904266653291e-239
3.3915,1.8717483730463634e-235
3.3934,1.1390863224546493e-231
3.3953,6.461609515087483e-228
3.3972,3.4166436197704976e-224
3.3991,1.6839669063021978e-220
3.401,7.736460688893411e-217
3.4029,3.31303476626857e-213
3.4048,1.3224661450299606e-209
3.4067,4.9205996581414e-206
3.4086,1.7065790138688912e-202
3.4105,5.517084920905528e-199
3.4124,1.662523666763349e-195
3.4143,4.669828199993772e-192
3.4162,1.2226689123978118e-188
3.4181,2.9839513348671756e-185
3.42,6.78811984837767e-182
3.4219,1.439402214142672e-178
3.4238,2.845048870446049e-175
3.4257,5.241700404801232e-172
3.4276,9.001804113758686e-169
3.4295,1.4409928336343074e-165
3.4314,2.1501511131724746e-162
3.4333,2.99054984303776e-159
3.4352,3.8771089607185e-156
3.4371,4.6853265734976174e-153
3.439,5.277723422674298e-150
3.4409,5.541512116322711e-147
3.4428,5.423564961371518e-144
3.4447,4.947847493659872e-141
3.4466,4.207485840883678e-138
3.4485,3.335062067264916e-135
3.4504,2.4641099243736194e-132
3.4523,1.6970363092872796e-129
3.4542,1.0894243811915997e-126
3.4561,6.518954443058374e-124
3.458,3.636082270270794e-121
3.4599,1.8904463444597783e-118
3.4618,9.161570110857251e-116
3.4637,4.138570549248165e-113
3.4656,1.742632124762295e-110
3.4675,6.839682911020191e-108
3.4694,2.5023100494640704e-105
3.4713,8.533381685551634e-103
3.4732,2.7125398193830907e-100
3.4751,8.037222151297217e-98
3.477,2.2197840285258476e-95
3.4789,5.714659669348534e-93
3.4808,1.3713392937346001e-90
3.4827,3.067427935676009e-88
3.4846,6.395562039743229e-86
3.4865,1.242962319842095e-83
3.4884,2.251708202759872e-81
3.4903,3.802254267677243e-79
3.4922,5.98473743496973e-77
3.4941,8.780595012778321e-75
3.496,1.2008193878266966e-72
3.4979,1.5307572858679183e-70
3.4998,1.818904421599516e-68
3.5017,2.0145976436640354e-66
3.5036,2.0798962126089362e-64
3.5055,2.0015659577048725e-62
3.5074,1.7954488923455603e-60
3.5093,1.5012433210577508e-58
3.5112,1.1700489429995033e-56
3.5131,8.500253318267857e-55
3.515,5.756183201415186e-53
3.5169,3.6333919236639064e-51
3.5188,2.1377887375091522e-49
3.5207,1.172444307785156e-47
3.5226,5.993693901003992e-46
3.5245,2.8560893931379745e-44
3.5264,1.2685977375079739e-42
3.5283,5.252317464320654e-41
3.5302,2.0269960540613816e-39
3.5321,7.291715875144597e-38
3.534,2.4450146851064868e-36
3.5359,7.642018864851235e-35
3.5378,2.2264330410340175e-33
3.5397,6.046249589963366e-32
3.5416,1.5305143395774307e-30
3.5435,3.6113005526913434e-29
3.5454,7.942637927298614e-28
3.5473,1.6283238936864657e-26
3.5492,3.1116570512495185e-25
3.5511,5.542651272306287e-24
3.553,9.202763974537011e-23
3.5549,1.4242751992051684e-21
3.5568,2.0546811648580502e-20
3.5587,2.7629299047534757e-19
3.5606,3.4631411578531846e-18
3.5625,4.046182058272672e-17
3.5644,4.4065179713724635e-16
3.5663,4.473223222320364e-15
3.5682,4.2327293095331426e-14
3.5701,3.733320882706112e-13
3.572,3.069340310757841e-12
3.5739,2.3521751974471558e-11
3.5758,1.6802317570039818e-10
3.5777,1.1187772094378269e-9
3.5796,6.943731709177874e-9
3.5815,4.017141718747771e-8
3.5834,2.1662883977057374e-7
3.5853,1.0889057563045113e-6
3.5872,5.1019854181854535e-6
3.5891,2.2282454680993842e-5
3.591,9.071137505180657e-5
3.5929,0.0003442194196824886
3.5948,0.0012175418148230653
3.5967,0.004014276677087045
3.5986,0.01233688789812883
3.6005,0.03534100001158881
3.6024,0.09436847771700009
3.6043,0.23488212322477145
3.6062,0.5449389846772856
3.6081,1.178475862853949
3.61,2.3755731335415553
3.6119,4.463659084269053
3.6138,7.817871533680217
3.6157,12.76324015916928
3.6176,19.42263962723744
3.6195,27.55056202134222
3.6214,36.427349510522674
3.6233,44.89516604644655
3.6252,51.57586151375599
3.6271,55.22914239356038
3.629,55.12708231219453
3.6309,51.290462439743926
3.6328,44.48187870947489
3.6347,35.95874515736082
3.6366,27.095728602309052
3.6385,19.03145703836813
3.6404,12.460002907287386
3.6423,7.603948168343462
3.6442,4.325487402935603
3.6461,2.293537549468223
3.648,1.1335783880255623
3.6499,0.5222424371907629
3.6518,0.22426818126660839
3.6537,0.0897714132374441
3.6556,0.03349526072966792
3.6575,0.011649400135736282
3.6594,0.003776579768515421
3.6613,0.0011412181267358872
3.6632,0.00032145009591824506
3.6651,8.439823367767432e-5
3.667,2.0655135818017607e-5
3.6689,4.711917218365074e-6
3.6708,1.0019409993713395e-6
3.6727,1.9859190605097265e-7
3.6746,3.669068664719869e-8
3.6765,6.318660685631828e-9
3.6784,1.01430631291087e-9
3.6803,1.5177076466325995e-10
3.6822,2.1168106675404717e-11
3.6841,2.752015072441065e-12
3.686,3.33498972586269e-13
3.6879,3.7671515503088315e-14
3.6898,3.966492003629666e-15
3.6917,3.892915470539528e-16
3.6936,3.561379576158647e-17
3.6955,3.0369416892141785e-18
3.6974,2.41395707031643e-19
3.6993,1.7885353605627133e-20
3.7012,1.2352089188980792e-21
3.7031,7.951667401544865e-23
3.705,4.7714556694704045e-24
3.7069,2.6688150599605406e-25
3.7088,1.3914287274159428e-26
3.7107,6.762049582908098e-28
3.7126,3.0631667257738273e-29
3.7145,1.2934147821014913e-30
3.7164,5.090728126306058e-32
3.7183,1.8676559989593386e-33
3.7202,6.386880197169305e-35
3.7221,2.035895826643906e-36
3.724,6.049190115184536e-38
3.7259,1.6753818836682187e-39
3.7278,4.3251910500303237e-41
3.7297,1.0408105261544386e-42
3.7316,2.3346025491035266e-44
3.7335,4.881228456702877e-46
3.7354,9.5130594989112e-48
3.7373,1.7281689227759887e-49
3.7392,2.926355395866637e-51
3.7411,4.618945581101411e-53
3.743,6.795689415614737e-55
3.7449,9.319639168685935e-57
3.7468,1.1913505602386256e-58
3.7487,1.4195639056263621e-60
3.7506,1.5766860409388336e-62
3.7525,1.6323391486169862e-64
3.7544,1.575253560162463e-66
3.7563,1.416985619021763e-68
3.7582,1.18810634414216e-70
3.7601,9.285816274714243e-73
3.762,6.764874714520595e-75
3.7639,4.593823748521257e-77
3.7658,2.9077950892030847e-79
3.7677,1.7156479213530648e-81
3.7696,9.435554719051918e-84
3.7715,4.837061466316842e-86
3.7734,2.311376397829011e-88
3.7753,1.0295196537634857e-90
3.7772,4.274383737598723e-93
3.7791,1.6541971771222874e-95
3.781,5.967273471147699e-98
3.7829,2.0065015836017082e-100
3.7848,6.288947536393082e-103
3.7867,1.8373476414077564e-105
3.7886,5.003565623666667e-108
3.7905,1.2701141764948183e-110
3.7924,3.005251525801474e-113
3.7943,6.628172288192327e-116
3.7962,1.3626416222694547e-118
3.7981,2.6112257015555334e-121
3.8,4.664252709485411e-124
3.8019,7.765950762620262e-127
3.8038,1.2052637435883571e-129
3.8057,1.7435903294919432e-132
3.8076,2.3511574325354733e-135
3.8095,2.9552475667166196e-138
3.8114,3.462429394156874e-141
3.8133,3.781315223178433e-144
3.8152,3.849282096044804e-147
3.8171,3.652510690449043e-150
3.819,3.23056252774468e-153
3.8209,2.663420304500209e-156
3.8228,2.0468035461299982e-159
3.8247,1.4661807549670314e-162
3.8266,9.789798841213921e-166
3.8285,6.093052511504445e-169
3.8304,3.534849869584284e-172
3.8323,1.911533551580744e-175
3.8342,9.635356250469977e-179
3.8361,4.527187975096663e-182
3.838,1.9827327386127915e-185
3.8399,8.094214839794097e-189
3.8418,3.0800670918126016e-192
3.8437,1.0924976849936532e-195
3.8456,3.6120668015965403e-199
3.8475,1.1131813489264744e-202
3.8494,3.1977975715440607e-206
3.8513,8.562703677163515e-210
3.8532,2.137202930874932e-213
3.8551,4.97227919768866e-217
3.857,1.078301356883627e-220
3.8589,2.1797149165252133e-224
3.8608,4.107089247587137e-228
3.8627,7.213457605203102e-232
3.8646,1.1809397108995421e-235
3.8665,1.8021331232930172e-239
3.8684,2.5634267442456576e-243
3.8703,3.3988332044446284e-247
3.8722,4.200622876911918e-251
3.8741,4.839187320542727e-255
3.876,5.196441869723295e-259
3.8779,5.201332444189599e-263
3.8798,4.852863228158814e-267
3.8817,4.2204269701873926e-271
3.8836,3.4212879470701254e-275
3.8855,2.5852215328665197e-279
3.8874,1.8208778008836194e-283
3.8893,1.195470152307395e-287
3.8912,7.315964223742868e-292
3.8931,4.173297144126669e-296
3.895,2.2190237103774563e-300
3.8969,1.099814590222851e-304
3.8988,5.08103176858018e-309
3.9007,2.18806008275e-313
3.9026,8.78303e-318
3.9045,2.77e-322
3.9064,0.0
3.9083,0.0
3.9102,0.0
3.9121,0.0
3.914,0.0
3.9159,0.0
3.9178,0.0
3.9197,0.0
3.9216,0.0
3.9235,0.0
3.9254,0.0
3.9273,0.0
3.9292,0.0
3.9311,0.0
3.933,0.0
3.9349,0.0
3.9368,0.0
3.9387,0.0
3.9406,0.0
3.9425,0.0
3.9444,0.0
3.9463,0.0
3.9482,0.0
3.9501,0.0
3.952,0.0
3.9539,0.0
3.9558,0.0
3.9577,0.0
3.9596,0.0
3.9615,0.0
3.9634,0.0
3.9653,0.0
3.9672,0.0
3.9691,0.0
3.971,0.0
3.9729,0.0
3.9748,0.0
3.9767,0.0
3.9786,0.0
3.9805,0.0
3.9824,0.0
3.9843,0.0
3.9862,0.0
3.9881,0.0
3.99,0.0
3.9919,0.0
3.9938,0.0
3.9957,0.0
3.9976,0.0
3.9995,0.0
4.0014,0.0
4.0033,0.0
4.0052,0.0
4.0071,0.0
4.009,0.0
4.0109,0.0
4.0128,0.0
4.0147,0.0
4.0166,0.0
4.0185,0.0
4.0204,0.0
4.0223,0.0
4.0242,0.0
4.0261,0.0
4.028,0.0
4.0299,0.0
4.0318,0.0
4.0337,0.0
4.0356,0.0
4.0375,0.0
4.0394,0.0
4.0413,0.0
4.0432,0.0
4.0451,0.0
4.047,0.0
4.0489,0.0
4.0508,0.0
4.0527,0.0
4.0546,0.0
4.0565,0.0
4.0584,0.0
4.0603,0.0
4.0622,0.0
4.0641,0.0
4.066,0.0
4.0679,0.0
4.0698,0.0
4.0717,0.0
4.0736,0.0
4.0755,0.0
4.0774,0.0
4.0793,0.0
4.0812,0.0
4.0831,0.0
4.085,0.0
4.0869,0.0
4.0888,0.0
4.0907,0.0
4.0926,0.0
4.0945,0.0
4.0964,0.0
4.0983,0.0
4.1002,0.0
4.1021,0.0
4.104,0.0
4.1059,0.0
4.1078,0.0
4.1097,0.0
4.1116,0.0
4.1135,0.0
4.1154,0.0
4.1173,0.0
4.1192,0.0
4.1211,0.0
4.123,0.0
4.1249,0.0
4.1268,0.0
4.1287,0.0
4.1306,0.0
4.1325,0.0
4.1344,0.0
4.1363,0.0
4.1382,0.0
4.1401,0.0
4.142,0.0
4.1439,0.0
4.1458,0.0
4.1477,0.0
4.1496,0.0
4.1515,0.0
4.1534,0.0
4.1553,0.0
4.1572,0.0
4.1591,0.0
4.161,0.0
4.1629,0.0
4.1648,0.0
4.1667,0.0
4.1686,0.0
4.1705,0.0
4.1724,0.0
4.1743,0.0
4.1762,0.0
4.1781,0.0
4.18,0.0
4.1819,0.0
4.1838,0.0
4.1857,0.0
4.1876,0.0
4.1895,0.0
4.1914,0.0
4.1933,0.0
4.1952,0.0
4.1971,0.0
4.199,0.0
4.2009,0.0
4.2028,0.0
4.2047,0.0
4.2066,0.0
4.2085,0.0
4.2104,0.0
4.2123,0.0
4.2142,0.0
4.2161,0.0
4.218,0.0
4.2199,0.0
4.2218,0.0
4.2237,0.0
4.2256,0.0
4.2275,0.0
4.2294,0.0
4.2313,0.0
4.2332,0.0
4.2351,0.0
4.237,0.0
4.2389,0.0
4.2408,0.0
4.2427,0.0
4.2446,0.0
4.2465,0.0
4.2484,0.0
4.2503,0.0
4.2522,0.0
4.2541,0.0
4.256,0.0
4.2579,0.0
4.2598,0.0
4.2617,0.0
4.2636,0.0
4.2655,0.0
4.2674,0.0
4.2693,0.0
4.2712,0.0
4.2731,0.0
4.275,0.0
4.2769,0.0
4.2788,0.0
4.2807,0.0
4.2826,0.0
4.2845,0.0
4.2864,0.0
4.2883,0.0
4.2902,0.0
4.2921,0.0
4.294,0.0
4.2959,0.0
4.2978,0.0
4.2997,0.0
4.3016,0.0
4.3035,0.0
4.3054,0.0
4.3073,0.0
4.3092,0.0
4.3111,0.0
4.313,0.0
4.3149,0.0
4.3168,0.0
4.3187,0.0
4.3206,0.0
4.3225,0.0
4.3244,0.0
4.3263,0.0
4.3282,0.0
4.3301,0.0
4.332,0.0
4.3339,0.0
4.3358,0.0
4.3377,0.0
4.3396,0.0
4.3415,0.0
4.3434,0.0
4.3453,0.0
4.3472,0.0
4.3491,0.0
4.351,0.0
4.3529,0.0
4.3548,0.0
4.3567,0.0
4.3586,0.0
4.3605,0.0
4.3624,0.0
4.3643,0.0
4.3662,0.0
4.3681,0.0
4.37,0.0
4.3719,0.0
4.3738,0.0
4.3757,0.0
4.3776,0.0
4.3795,0.0
4.3814,0.0
4.3833,0.0
4.3852,0.0
4.3871,0.0
4.389,0.0
4.3909,0.0
4.3928,0.0
4.3947,0.0
4.3966,0.0
4.3985,0.0
4.4004,0.0
4.4023,0.0
4.4042,0.0
4.4061,0.0
4.408,0.0
4.4099,0.0
4.4118,0.0
4.4137,0.0
4.4156,0.0
4.4175,0.0
4.4194,0.0
4.4213,0.0
4.4232,0.0
4.4251,0.0
4.427,0.0
4.4289,0.0
4.4308,0.0
4.4327,0.0
4.4346,0.0
4.4365,0.0
4.4384,0.0
4.4403,0.0
4.4422,0.0
4.4441,0.0
4.446,0.0
4.4479,0.0
4.4498,0.0
4.4517,0.0
4.4536,0.0
4.4555,0.0
4.4574,0.0
4.4593,0.0
4.4612,0.0
4.4631,0.0
4.465,0.0
4.4669,0.0
4.4688,0.0
4.4707,0.0
4.4726,0.0
4.4745,0.0
4.4764,0.0
4.4783,0.0
4.4802,0.0
4.4821,0.0
4.484,0.0
4.4859,0.0
4.4878,0.0
4.4897,0.0
4.4916,0.0
4.4935,0.0
4.4954,0.0
4.4973,0.0
4.4992,0.0
4.5011,0.0
4.503,0.0
4.5049,0.0
4.5068,0.0
4.5087,0.0
4.5106,0.0
4.5125,0.0
4.5144,0.0
4.5163,0.0
4.5182,0.0
4.5201,0.0
4.522,0.0
4.5239,0.0
4.5258,0.0
4.5277,0.0
4.5296,0.0
4.5315,0.0
4.5334,0.0
4.5353,0.0
4.5372,0.0
4.5391,0.0
4.541,0.0
4.5429,0.0
4.5448,0.0
4.5467,0.0
4.5486,0.0
4.5505,0.0
4.5524,0.0
4.5543,0.0
4.5562,0.0
4.5581,0.0
4.56,0.0
4.5619,0.0
4.5638,0.0
4.5657,0.0
4.5676,0.0
4.5695,0.0
4.5714,0.0
4.5733,0.0
4.5752,0.0
4.5771,0.0
4.579,0.0
4.5809,0.0
4.5828,0.0
4.5847,0.0
4.5866,0.0
4.5885,0.0
4.5904,0.0
4.5923,0.0
4.5942,0.0
4.5961,0.0
4.598,0.0
4.5999,0.0
4.6018,0.0
4.6037,0.0
4.6056,0.0
4.6075,0.0
4.6094,0.0
4.6113,0.0
4.6132,0.0
4.6151,0.0
4.617,0.0
4.6189,0.0
4.6208,0.0
4.6227,0.0
4.6246,0.0
4.6265,0.0
4.6284,0.0
4.6303,0.0
4.6322,0.0
4.6341,0.0
4.636,0.0
4.6379,0.0
4.6398,0.0
4.6417,0.0
4.6436,0.0
4.6455,0.0
4.6474,0.0
4.6493,0.0
4.6512,0.0
4.6531,1.1087e-320
4.655,9.950262e-317
4.6569,8.52865087267e-313
4.6588,6.90921784248307e-309
4.6607,5.290302577668701e-305
4.6626,3.828557863369248e-301
4.6645,2.618743698354651e-297
4.6664,1.6929878920494554e-293
4.6683,1.0344697270144747e-289
4.6702,5.974269317580874e-286
4.6721,3.261030675104397e-282
4.674,1.682395307854042e-278
4.6759,8.203596473626961e-275
4.6778,3.7807991607907233e-271
4.6797,1.6468953485192552e-267
4.6816,6.780340042978315e-264
4.6835,2.638396265946335e-260
4.6854,9.703572372797707e-257
4.6873,3.3730777502615466e-253
4.6892,1.108215273495954e-249
4.6911,3.441319438777008e-246
4.693,1.010017551731185e-242
4.6949,2.801792258334398e-239
4.6968,7.3459170148533065e-236
4.6987,1.8203679549674953e-232
4.7006,4.2635898777937845e-229
4.7025,9.438320920534337e-226
4.7044,1.9747727901503485e-222
4.7063,3.905193932971491e-219
4.7082,7.299130933115395e-216
4.7101,1.2894448718216916e-212
4.712,2.1529675361669373e-209
4.7139,3.3976235653326177e-206
4.7158,5.0677608945014943e-203
4.7177,7.144306015011607e-200
4.7196,9.519344809683913e-197
4.7215,1.198828736163263e-193
4.7234,1.426955099394863e-190
4.7253,1.60533822903599e-187
4.7272,1.706969907883173e-184
4.7291,1.715490269200265e-181
4.731,1.6294976172502878e-178
4.7329,1.462925726861951e-175
4.7348,1.2413490093934977e-172
4.7367,9.955626692628433e-170
4.7386,7.546513994880921e-167
4.7405,5.4066373090908914e-164
4.7424,3.661096439330881e-161
4.7443,2.343139676555289e-158
4.7462,1.4173864083041777e-155
4.7481,8.10366401706329e-153
4.75,4.379027436203594e-150
4.7519,2.2365416112090477e-147
4.7538,1.0796410181057871e-144
4.7557,4.92589155310128e-142
4.7576,2.1241901636255677e-139
4.7595,8.65774952994539e-137
4.7614,3.335183383123097e-134
4.7633,1.2143321578089706e-131
4.7652,4.178865090948644e-129
4.7671,1.3591966087611369e-126
4.769,4.178393052240934e-124
4.7709,1.2140578348071836e-121
4.7728,3.3340532979501297e-119
4.7747,8.653838324002662e-117
4.7766,2.1229907070068593e-114
4.7785,4.922553965167696e-112
4.7804,1.078787624255291e-109
4.7823,2.2345213173856454e-107
4.7842,4.374577608290602e-105
4.7861,8.094514884056862e-103
4.788,1.4156262369918157e-100
4.7899,2.3399655160120287e-98
4.7918,3.655723901752699e-96
4.7937,5.398093418283815e-94
4.7956,7.533737446784372e-92
4.7975,9.937648751390426e-90
4.7994,1.2389674047333423e-87
4.8013,1.459954080614348e-85
4.8032,1.6260039210678618e-83
4.8051,1.711618838067343e-81
4.807,1.7029253232938832e-79
4.8089,1.601353548836649e-77
4.8108,1.4232524050131238e-75
4.8127,1.195582922453257e-73
4.8146,9.49249892303243e-72
4.8165,7.123353335796834e-70
4.8184,5.052327497435421e-68
4.8203,3.3868937950571457e-66
4.8222,2.1459259889692655e-64
4.8241,1.2850824050401769e-62
4.826,7.273614707647988e-61
4.8279,3.8911026138031525e-59
4.8298,1.9674248497181776e-57
4.8317,9.402139659858574e-56
4.8336,4.246765888215262e-54
4.8355,1.8129800263145555e-52
4.8374,7.315277333883161e-51
4.8393,2.789790869358731e-49
4.8412,1.0055775718734433e-47
4.8431,3.4258045759843888e-46
4.845,1.1030943718232555e-44
4.8469,3.3571119908600413e-43
4.8488,9.656551624908302e-42
4.8507,2.6253147637594926e-40
4.8526,6.745960159760187e-39
4.8545,1.6383596368968656e-37
4.8564,3.760778755882631e-36
4.8583,8.159234341609094e-35
4.8602,1.6731084990666706e-33
4.8621,3.242663483506809e-32
4.864,5.939949234231856e-31
4.8659,1.0284108800305143e-29
4.8678,1.682882013586451e-28
4.8697,2.6028177024776603e-27
4.8716,3.804844495219702e-26
4.8735,5.2569415535822655e-25
4.8754,6.8648722897691e-24
4.8773,8.472954082767667e-23
4.8792,9.884172594332072e-22
4.8811,1.0898051719974304e-20
4.883,1.1356917889966795e-19
4.8849,1.1186009503459227e-18
4.8868,1.0413409785045509e-17
4.8887,9.162496268878215e-17
4.8906,7.619697661951019e-16
4.8925,5.989143861854281e-15
4.8944,4.4493321488899313e-14
4.8963,3.124122013459672e-13
4.8982,2.073309908827497e-12
4.9001,1.30047957727143e-11
4.902,7.709849960671393e-11
4.9039,4.3200760619675335e-10
4.9058,2.2879152712691957e-9
4.9077,1.1452269455079929e-8
4.9096,5.418090505124687e-8
4.9115,2.422724492025197e-7
4.9134,1.023917300434831e-6
4.9153,4.090051808387333e-6
4.9172,1.5441725014018443e-5
4.9191,5.510181397161406e-5
4.921,0.0001858399393417829
4.9229,0.0005924003285855586
4.9248,0.0017848207376109618
4.9267,0.005082495382852751
4.9286,0.013679255429975164
4.9305,0.03479773707479572
4.9324,0.08366477018370866
4.9343,0.1901241648778345
4.9362,0.4083523820250003
4.9381,0.8289645220001721
4.94,1.590522699603977
4.9419,2.884342811675415
4.9438,4.943755198671433
4.9457,8.008849189996619
4.9476,12.262706983012594
4.9495,17.746211900649605
4.9514,24.273256872898994
4.9533,31.380041791681396
4.9552,38.34264426602758
4.9571,44.28061865158829
4.959,48.33351460035514
4.9609,49.863889281652426
4.9628,48.62134850459455
4.9647,44.80958552284256
4.9666,39.03174167084726
4.9685,32.13423841834411
4.9704,25.004672417313135
4.9723,18.389816845366862
4.9742,12.783115570498738
4.9761,8.398449278444069
4.978,5.215123157043074
4.9799,3.0607870203804692
4.9818,1.6978711542109854
4.9837,0.8901832657309782
4.9856,0.44112045691430285
4.9875,0.20660367780082275
4.9894,0.0914580578538076
4.9913,0.038265639712656646
4.9932,0.01513209497340888
4.9951,0.005655776193599327
4.997,0.0019979676383636456
4.9989,0.0006670951150758478
5.0008,0.0002105184424896599
5.0027,6.279074167584971e-5
5.0046,1.7701258912705805e-5
5.0065,4.716455844118513e-6
5.0084,1.1877648481285432e-6
5.0103,2.827146022122672e-7
5.0122,6.360175352057879e-8
5.0141,1.3523621755220013e-8
5.016,2.7178157946493743e-9
5.0179,5.16238152586239e-10
5.0198,9.267940874632625e-11
5.0217,1.5726044055775827e-11
5.0236,2.5220796522816286e-12
5.0255,3.8229726018276527e-13
5.0274,5.477049294387864e-14
5.0293,7.416434929597906e-15
5.0312,9.491761311749567e-16
5.0331,1.14815759574901e-16
5.035,1.3126812287465386e-17
5.0369,1.4184698965207132e-18
5.0388,1.44871864259882e-19
5.0407,1.3984632273718138e-20
5.0426,1.2759131992884255e-21
5.0445,1.1002573697827062e-22
5.0464,8.96748211461288e-24
5.0483,6.907960235348337e-25
5.0502,5.0295857353512223e-26
5.0521,3.461128146879222e-27
5.054,2.2511592548935303e-28
5.0559,1.383878100890224e-29
5.0578,8.040675418294685e-31
5.0597,4.415605871625981e-32
5.0616,2.2918761758642697e-33
5.0635,1.1243333035201974e-34
5.0654,5.213172272151223e-36
5.0673,2.284610430501057e-37
5.0692,9.462923097721218e-39
5.0711,3.704601882503386e-40
5.073,1.3707581992359802e-41
5.0749,4.793836727909545e-43
5.0768,1.5845600468531328e-44
5.0787,4.9503652256753216e-46
5.0806,1.461735714015063e-47
5.0825,4.079468196017707e-49
5.0844,1.0760719782657368e-50
5.0863,2.6827621447408392e-52
5.0882,6.321586630477906e-54
5.0901,1.4079041691995362e-55
5.092,2.963624477063924e-57
5.0939,5.89625595598984e-59
5.0958,1.1087472603930608e-60
5.0977,1.9705700073485065e-62
5.0996,3.310200149599736e-64
5.1015,5.255568686810247e-66
5.1034,7.886571694514985e-68
5.1053,1.1185615121895668e-69
5.1072,1.4994588954734664e-71
5.1091,1.8998194734112668e-73
5.111,2.275061713054383e-75
5.1129,2.5749992417261215e-77
5.1148,2.754635284248248e-79
5.1167,2.7851858721931775e-81
5.1186,2.6616278854164525e-83
5.1205,2.404050405003345e-85
5.1224,2.0523096029964953e-87
5.1243,1.655942537144102e-89
5.1262,1.2628469629595748e-91
5.1281,9.102470139038785e-94
5.13,6.201130607825409e-96
5.1319,3.992873681183305e-98
5.1338,2.429983588201703e-100
5.1357,1.397732896629947e-102
5.1376,7.598854167362145e-105
5.1395,3.9045870531288303e-107
5.1414,1.8962918862906051e-109
5.1433,8.704389985520359e-112
5.1452,3.7763702819012896e-114
5.1471,1.5485095170740262e-116
